hour,electricity_production,heat_production,refrigeration_produced,purchased_electricity,heat_stored,electrical_efficiency,thermal_efficiency,carbon_credits,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,model_cost
8103,0.04234180691999732,0.16936722767998927,0.6774689094399065,3.3173269228390443,8.600651976428947e-10,,,0,0,0,0,2729987.098184517
8104,0.03809662885198545,0.1523865154079418,0.6095460609716511,3.2041561360109827,8.356249909055993e-10,,,0,0,0,0,2729987.098184517
8105,0.0446176935338284,0.1784707741353136,0.7138830957310772,3.007377506126827,8.270317752700732e-10,,,0,0,0,0,2729987.098184517
8106,0.03514026770148382,0.14056107080593527,0.5622442824802246,2.9423183776374597,8.121797363923009e-10,,,0,0,0,0,2729987.098184517
8107,0.04174095317021511,0.16696381268086044,0.6678552494781222,2.5966013292711403,8.504441339584664e-10,,,0,0,0,0,2729987.098184517
8108,0.038143924273129626,0.1525756970925185,0.6103027876236157,2.0622142422479417,8.346648031587553e-10,,,0,0,0,0,2729987.098184517
8109,0.036223576517200734,0.14489430606880294,0.5795772237799295,2.0784919027173436,7.968605808090645e-10,,,0,0,0,0,2729987.098184517
8110,0.03272365427237349,0.13089461708949396,0.5235784676284716,1.8131043806377116,7.82130175745957e-10,,,0,0,0,0,2729987.098184517
8111,0.03504315386697229,0.14017261546788917,0.560690460970667,1.3493001240903062,7.851659110368639e-10,,,0,0,0,0,2729987.098184517
8112,0.0284224776797311,0.1136899107189244,0.4547596422066912,1.245929563152162,7.649937364945365e-10,,,0,0,0,0,2729987.098184517
8113,0.027932121227611944,0.11172848491044778,0.446913938035681,1.0384526084774406,8.451399576161026e-10,,,0,0,0,0,2729987.098184517
8114,0.02588436984790056,0.10353747939160224,0.4141499168890312,1.166446289578384,8.225105386616851e-10,,,0,0,0,0,2729987.098184517
8115,0.023980048861311797,0.09592019544524719,0.3836807810254754,1.1010491203686787,8.084204260863145e-10,,,0,0,0,0,2729987.098184517
8116,0.0270401272122597,0.1081605088490388,0.4326420345990459,1.3530878530970227,7.990676254837475e-10,,,0,0,0,0,2729987.098184517
8117,0.027045539055571197,0.10818215622228479,0.4327286225659662,1.4595574563994824,9.59115158256694e-10,,,0,0,0,0,2729987.098184517
8118,0.030181041495354624,0.1207241659814185,0.4828966630270748,1.6632131263261383,9.5259852177646e-10,,,0,0,0,0,2729987.098184517
8119,0.031837717506338174,0.1273508700253527,0.5094034791019356,1.9951502782633261,9.57201330702498e-10,,,0,0,0,0,2729987.098184517
8120,0.034828295058828604,0.13931318023531442,0.5572527203583096,2.1118912940935717,9.207951774712061e-10,,,0,0,0,0,2729987.098184517
8121,0.0277602960336805,0.111041184134722,0.4441647358543194,2.5479285257315243,8.959208895662873e-10,,,0,0,0,0,2729987.098184517
8122,0.037402273695140355,0.14960909478056142,0.5984363775191401,2.700974915711856,9.705656834302072e-10,,,0,0,0,0,2729987.098184517
8123,0.037382713979930766,0.14953085591972307,0.5981234232821991,3.062094868437251,9.189178590081847e-10,,,0,0,0,0,2729987.098184517
8124,0.039113282210292775,0.1564531288411711,0.6258125149365229,3.3320910786181828,8.724351918081302e-10,,,0,0,0,0,2729987.098184517
8125,0.04072209560678436,0.16288838242713743,0.6515535289628984,3.329403451402507,8.567840860495426e-10,,,0,0,0,0,2729987.098184517
8126,0.04459022353817345,0.1783608941526938,0.713443575978788,3.5187257879495624,8.31176118180045e-10,,,0,0,0,0,2729987.098184517
8127,0.04728476920546593,0.18913907682186373,0.7565563063151843,3.4433989492490804,8.411189791292441e-10,,,0,0,0,0,2729987.098184517
8128,0.0389508411262557,0.1558033645050228,0.6232134573108752,3.2350607921568466,8.238873304543245e-10,,,0,0,0,0,2729987.098184517
8129,0.047143983260726434,0.18857593304290574,0.7543037315994057,2.932655063197063,7.947177264227894e-10,,,0,0,0,0,2729987.098184517
8130,0.038247511406900414,0.15299004562760166,0.611960181850083,2.9338428183159886,7.751720688566833e-10,,,0,0,0,0,2729987.098184517
8131,0.0401404464590478,0.1605617858361912,0.6422471428483824,2.4470534769032986,7.417461591009561e-10,,,0,0,0,0,2729987.098184517
8132,0.04254543634255187,0.17018174537020747,0.6807269808432963,2.133920689518004,7.224283397116741e-10,,,0,0,0,0,2729987.098184517
8133,0.03713951002581433,0.14855804010325732,0.5942321596373931,2.113799687647665,7.170924886060824e-10,,,0,0,0,0,2729987.098184517
8134,0.03898237286719876,0.15592949146879503,0.6237179643023074,1.706082083528303,7.978964921016681e-10,,,0,0,0,0,2729987.098184517
8135,0.032330996233409265,0.12932398493363706,0.5172959388616806,1.2535564601338909,7.983273729479842e-10,,,0,0,0,0,2729987.098184517
8136,0.032552552600425194,0.13021021040170078,0.520840840849398,1.3373501335387277,7.87107653183293e-10,,,0,0,0,0,2729987.098184517
8137,0.02569297207639918,0.10277188830559672,0.4110875527316074,1.3182976295553195,7.518433714803023e-10,,,0,0,0,0,2729987.098184517
8138,0.03514129952676285,0.1405651981070514,0.5622607915806195,1.1477574378510957,7.517015712568066e-10,,,0,0,0,0,2729987.098184517
8139,0.026085704088742574,0.1043428163549703,0.4173712637504155,1.3426712000637158,8.40759076381273e-10,,,0,0,0,0,2729987.098184517
8140,0.03224176190142926,0.12896704760571703,0.5158681896516168,1.0555830274204376,8.28287377036511e-10,,,0,0,0,0,2729987.098184517
8141,0.02884563504180132,0.11538254016720528,0.461530159952928,1.5343604325172204,8.110509796897939e-10,,,0,0,0,0,2729987.098184517
8142,0.025839490615835202,0.10335796246334081,0.4134318491858415,1.6444362843468643,7.900603505526402e-10,,,0,0,0,0,2729987.098184517
8143,0.03295506683081348,0.13182026732325391,0.5272810684555423,1.9636218032951152,7.866018922918863e-10,,,0,0,0,0,2729987.098184517
8144,0.03833079154304729,0.15332316617218916,0.6132926637698572,2.3275943616483414,7.914310213450714e-10,,,0,0,0,0,2729987.098184517
8145,0.02884267240818742,0.11537068963274968,0.4614827574279614,2.360531231541732,8.15355435484284e-10,,,0,0,0,0,2729987.098184517
8146,0.035095364995371,0.140381459981484,0.5615258392863527,2.901167818647769,7.91082700621129e-10,,,0,0,0,0,2729987.098184517
8147,0.038315887341551204,0.15326354936620482,0.613054196307635,3.0484320385324466,8.205699618933325e-10,,,0,0,0,0,2729987.098184517
8148,0.038840033381644566,0.15536013352657826,0.621440532732971,3.337579417681686,8.722859702205074e-10,,,0,0,0,0,2729987.098184517
8149,0.04164216841384953,0.16656867365539813,0.6662746937138709,3.422031925848379,8.715314860226594e-10,,,0,0,0,0,2729987.098184517
8150,0.04242239567394965,0.1696895826957986,0.6787583301017537,3.268400989734641,8.484354944697143e-10,,,0,0,0,0,2729987.098184517
8151,0.04126042360306495,0.1650416944122598,0.6601667770983616,3.293826458611184,8.146821611470637e-10,,,0,0,0,0,2729987.098184517
8152,0.041346257892675035,0.16538503157070014,0.6615401255004022,3.294399637376896,8.042754991584882e-10,,,0,0,0,0,2729987.098184517
8153,0.04271208250986182,0.17084833003944727,0.6833933193767456,2.984324687010249,7.942276345181419e-10,,,0,0,0,0,2729987.098184517
8154,0.041194281438521774,0.1647771257540871,0.6591085018492034,2.770755295793914,8.246869392103443e-10,,,0,0,0,0,2729987.098184517
8155,0.04549217303290661,0.18196869213162645,0.7278747679096341,2.434752915876564,7.977863582889561e-10,,,0,0,0,0,2729987.098184517
8156,0.043127336806863786,0.17250934722745515,0.6900373883481423,2.2470804390532684,7.671799112024059e-10,,,0,0,0,0,2729987.098184517
8157,0.037339542821024266,0.14935817128409706,0.5974326844096246,1.730700992138877,7.531900497650404e-10,,,0,0,0,0,2729987.098184517
8158,0.03582392707687461,0.14329570830749844,0.5731828323127393,1.6336360723816812,7.585536706510061e-10,,,0,0,0,0,2729987.098184517
8159,0.03578709805380972,0.14314839221523887,0.5725935673790935,1.4905103276708658,8.243628136234512e-10,,,0,0,0,0,2729987.098184517
8160,0.029836563393448673,0.11934625357379469,0.4773850135832866,1.3039923634703132,8.054151159668169e-10,,,0,0,0,0,2729987.098184517
8161,0.034505882662832055,0.13802353065132822,0.5520941219154027,1.1581853234767416,7.851506939150234e-10,,,0,0,0,0,2729987.098184517
8162,0.02891470542623837,0.11565882170495348,0.4626352860118837,1.1145039891108217,7.77096697408758e-10,,,0,0,0,0,2729987.098184517
8163,0.029989541196915152,0.11995816478766061,0.4798326579375109,1.1729250392314263,8.114703659533671e-10,,,0,0,0,0,2729987.098184517
8164,0.026253050757364282,0.10501220302945713,0.420048811652409,1.1978853103158567,7.709438972423538e-10,,,0,0,0,0,2729987.098184517
8165,0.03198895702824951,0.12795582811299805,0.5118233112408228,1.4682960636643805,8.04698017394614e-10,,,0,0,0,0,2729987.098184517
8166,0.03144705928084032,0.1257882371233613,0.5031529475316872,1.7742888865200008,8.101828884665037e-10,,,0,0,0,0,2729987.098184517
8167,0.02949227612981952,0.11796910451927808,0.4718764174076697,2.0742362796100777,7.865035487079217e-10,,,0,0,0,0,2729987.098184517
8168,0.0290023100881497,0.1160092403525988,0.4640369603877319,2.18690035425355,7.987767918353354e-10,,,0,0,0,0,2729987.098184517
8169,0.034311399985761534,0.13724559994304614,0.5489823983123024,2.5169439247550156,8.573041808315527e-10,,,0,0,0,0,2729987.098184517
8170,0.034612642264434404,0.13845056905773762,0.5538022754955918,2.687367249730599,8.36864048070166e-10,,,0,0,0,0,2729987.098184517
8171,0.030892214723471718,0.12356885889388687,0.4942754343391626,3.199612489014224,8.686243742218413e-10,,,0,0,0,0,2729987.098184517
8172,0.040991363446981906,0.16396545378792762,0.6558618135373773,3.2594836449840217,9.404319282453081e-10,,,0,0,0,0,2729987.098184517
8173,0.03905974961332799,0.15623899845331196,0.6249559930530493,3.336681060768691,9.18123316371187e-10,,,0,0,0,0,2729987.098184517
8174,0.048515278891067264,0.19406111556426905,0.776244461836785,3.4819326522748226,8.678048277125918e-10,,,0,0,0,0,2729987.098184517
8175,0.041569836466005095,0.16627934586402038,0.6651173828001924,3.157063676425391,8.393050797320739e-10,,,0,0,0,0,2729987.098184517
8176,0.04202092193683315,0.1680836877473326,0.6723347502328793,3.1367259260019025,8.214463653589729e-10,,,0,0,0,0,2729987.098184517
8177,0.04189556702498441,0.16758226809993765,0.670329070882656,3.0522957279574676,8.84384601725655e-10,,,0,0,0,0,2729987.098184517
8178,0.04124379919303317,0.16497519677213268,0.6599007859359346,2.908186130241222,9.043916677102356e-10,,,0,0,0,0,2729987.098184517
8179,0.045081962766684594,0.18032785106673838,0.7213114037023189,2.4680401046626463,8.657463963866139e-10,,,0,0,0,0,2729987.098184517
8180,0.04001151744953239,0.16004606979812955,0.6401842784481931,2.210685474758496,8.45277852159332e-10,,,0,0,0,0,2729987.098184517
8181,0.043126196195899955,0.17250478478359982,0.690019138293797,2.018716837963168,8.348453375566121e-10,,,0,0,0,0,2729987.098184517
8182,0.03215243675066482,0.12860974700265929,0.5144389873542119,1.7552764710125413,8.072893797036988e-10,,,0,0,0,0,2729987.098184517
8183,0.024620510225992917,0.09848204090397167,0.3939281621887534,1.4785037175187576,8.599930677023201e-10,,,0,0,0,0,2729987.098184517
8184,0.03133107374472152,0.12532429497888609,0.501297176587518,1.294601186094499,1.12806304980952e-09,,,0,0,0,0,2729987.098184517
8185,0.030633027267501195,0.12253210907000478,0.4901284356446854,1.2307630833110055,1.0840329524940171e-09,,,0,0,0,0,2729987.098184517
8186,0.027152097794313254,0.10860839117725302,0.4344335638905599,1.1628150371225152,1.0597234727723782e-09,,,0,0,0,0,2729987.098184517
8187,0.034850306053815894,0.13940122421526357,0.5576048961849523,0.9376243768309203,1.0234784527860992e-09,,,0,0,0,0,2729987.098184517
8188,0.03192660090025341,0.12770640360101365,0.5108256138521887,1.2538987311841752,9.783672970330903e-10,,,0,0,0,0,2729987.098184517
8189,0.03004978200365368,0.12019912801461471,0.4807965115069862,1.3943530749303312,9.356774329406636e-10,,,0,0,0,0,2729987.098184517
8190,0.03209959705855126,0.12839838823420505,0.5135935515977659,1.7670218416049648,9.747177079036295e-10,,,0,0,0,0,2729987.098184517
8191,0.026575435269787215,0.10630174107914886,0.4252069635061368,1.8844309971094528,9.565789266440985e-10,,,0,0,0,0,2729987.098184517
8192,0.0324226458889422,0.1296905835557688,0.5187623333730537,2.1671861013585065,9.434954782383812e-10,,,0,0,0,0,2729987.098184517
8193,0.03375442847948601,0.13501771391794404,0.5400708548620676,2.5972145932432142,9.272641694476519e-10,,,0,0,0,0,2729987.098184517
8194,0.03401911653346779,0.13607646613387117,0.5443058637961833,2.9964207163844323,9.051559728990497e-10,,,0,0,0,0,2729987.098184517
8195,0.038205795537265275,0.1528231821490611,0.6112927279179735,3.077065488265576,8.784509006958292e-10,,,0,0,0,0,2729987.098184517
8196,0.040091061828087735,0.16036424731235094,0.6414569880850195,3.281738503959602,9.026519319928976e-10,,,0,0,0,0,2729987.098184517
8197,0.04232583619803699,0.16930334479214795,0.6772133782009748,3.3007440686127416,9.048978301355807e-10,,,0,0,0,0,2729987.098184517
8198,0.039811683580692585,0.15924673432277034,0.6369869367138326,3.391550457112191,8.692951352144277e-10,,,0,0,0,0,2729987.098184517
8199,0.04482403188482176,0.17929612753928703,0.7171845092639088,3.228774466104316,8.65856679774896e-10,,,0,0,0,0,2729987.098184517
8200,0.04377690044121826,0.17510760176487303,0.7004304064524067,3.2186613858930024,8.352010818402319e-10,,,0,0,0,0,2729987.098184517
8201,0.0413295094576194,0.1653180378304776,0.661272150558045,2.985983803625637,8.2049428201527e-10,,,0,0,0,0,2729987.098184517
8202,0.036783662073677954,0.14713464829471182,0.5885385918913217,2.7354956034405338,8.612655366642736e-10,,,0,0,0,0,2729987.098184517
8203,0.04156152573539548,0.16624610294158193,0.6649844108532763,2.590675729479783,8.601940453041915e-10,,,0,0,0,0,2729987.098184517
8204,0.04284299191623558,0.1713719676649423,0.6854878700006902,2.233172715720835,8.342872547612092e-10,,,0,0,0,0,2729987.098184517
8205,0.03272984563559236,0.13091938254236943,0.5236775292969023,2.0699314523754784,8.303802954323451e-10,,,0,0,0,0,2729987.098184517
8206,0.0403773686170296,0.1615094744681184,0.6460378969474015,1.7285395474953473,8.318853856768148e-10,,,0,0,0,0,2729987.098184517
8207,0.035219989601194664,0.14087995840477865,0.5635198330155019,1.5049423490312444,8.022140514352323e-10,,,0,0,0,0,2729987.098184517
8208,0.03361753016176723,0.13447012064706892,0.5378804819891385,1.0622800033946938,7.734487223250354e-10,,,0,0,0,0,2729987.098184517
8209,0.029927023014244394,0.11970809205697758,0.4788323669085095,1.1339791458655804,8.192119322200508e-10,,,0,0,0,0,2729987.098184517
8210,0.029611558229359125,0.1184462329174365,0.4737849307563231,1.064092183633585,8.19329109532096e-10,,,0,0,0,0,2729987.098184517
8211,0.035437454213629385,0.14174981685451754,0.5669992657299924,1.2612678467209666,9.03456748642301e-10,,,0,0,0,0,2729987.098184517
8212,0.03205861017504996,0.12823444070019985,0.5129377619899301,1.3402833057151349,8.890696777023058e-10,,,0,0,0,0,2729987.098184517
8213,0.03135848839471723,0.1254339535788689,0.5017358133502712,1.4650678466121267,8.910796952675168e-10,,,0,0,0,0,2729987.098184517
8214,0.031593848673275034,0.12637539469310013,0.5055015779130141,1.638851384937547,8.822507913431025e-10,,,0,0,0,0,2729987.098184517
8215,0.03218714535074188,0.12874858140296752,0.5149943247851181,1.7973600653990947,8.706137328533749e-10,,,0,0,0,0,2729987.098184517
8216,0.03093891158047904,0.12375564632191616,0.4950225843494652,2.264788791025401,8.707741902631647e-10,,,0,0,0,0,2729987.098184517
8217,0.03291783264707839,0.13167133058831357,0.5266853216822167,2.6199272045225053,8.448645589541826e-10,,,0,0,0,0,2729987.098184517
8218,0.03533451756961449,0.14133807027845796,0.5653522801805925,2.898724196098211,8.458255433705093e-10,,,0,0,0,0,2729987.098184517
8219,0.03031381898740147,0.12125527594960588,0.4850211027163961,3.026481502826947,8.622426851227603e-10,,,0,0,0,0,2729987.098184517
8220,0.03905689724399,0.15622758897596,0.624910354843672,3.0966951548405235,8.755219698865486e-10,,,0,0,0,0,2729987.098184517
8221,0.03839418154040865,0.1535767261616346,0.6143069039677388,3.324390051407904,8.498287613436128e-10,,,0,0,0,0,2729987.098184517
8222,0.04117325710606117,0.1646930284242447,0.6587721113646162,3.353016213181472,1.0062521285449375e-09,,,0,0,0,0,2729987.098184517
8223,0.04706903144171235,0.1882761257668494,0.7531045019225845,3.3257690795183272,1.0215870270041332e-09,,,0,0,0,0,2729987.098184517
8224,0.042074337647695456,0.16829735059078182,0.6731894011238948,3.171378441376507,1.046807016113078e-09,,,0,0,0,0,2729987.098184517
8225,0.04598213961476566,0.18392855845906264,0.7357142332307455,3.013021678405271,1.006963838319019e-09,,,0,0,0,0,2729987.098184517
8226,0.04212746569019944,0.16850986276079777,0.6740394503655316,2.892205139646796,9.761056874427694e-10,,,0,0,0,0,2729987.098184517
8227,0.03647592613877183,0.14590370455508733,0.5836148171680509,2.6382111205105123,9.84869914670866e-10,,,0,0,0,0,2729987.098184517
8228,0.039858357894881354,0.15943343157952541,0.6377337258360353,2.2121951040022427,9.384622010868038e-10,,,0,0,0,0,2729987.098184517
8229,0.03232550314948147,0.12930201259792587,0.5172080495693638,1.9667987551499473,9.260868738285082e-10,,,0,0,0,0,2729987.098184517
8230,0.037999507932115324,0.1519980317284613,0.607992126321765,1.7548698252417934,8.925424342879622e-10,,,0,0,0,0,2729987.098184517
8231,0.03429458976769077,0.1371783590707631,0.5487134351543979,1.5454853844092544,9.152104761010091e-10,,,0,0,0,0,2729987.098184517
8232,0.035507683435093994,0.14203073374037598,0.5681229342854495,1.259141633769148,8.905315059961312e-10,,,0,0,0,0,2729987.098184517
8233,0.027664627196709937,0.11065850878683975,0.4426340343870377,1.196108604142122,8.754134171190673e-10,,,0,0,0,0,2729987.098184517
8234,0.026707868669689466,0.10683147467875787,0.4273258980920272,1.1999267967799194,8.479731598199703e-10,,,0,0,0,0,2729987.098184517
8235,0.031015668344971173,0.12406267337988469,0.4962506924220715,1.1063530883393193,8.703163132751722e-10,,,0,0,0,0,2729987.098184517
8236,0.03031474156669329,0.12125896626677315,0.4850358643830425,1.3063005082567873,8.491974809048837e-10,,,0,0,0,0,2729987.098184517
8237,0.022404063400928025,0.0896162536037121,0.3584650137980893,1.417819271170606,8.230046196771779e-10,,,0,0,0,0,2729987.098184517
8238,0.023247805337610672,0.09299122135044269,0.3719648845176778,1.6750759097082193,8.244581771286891e-10,,,0,0,0,0,2729987.098184517
8239,0.025857903744718202,0.10343161497887281,0.4137264590285344,1.894808379502049,8.26357571089152e-10,,,0,0,0,0,2729987.098184517
8240,0.03267334514520102,0.13069338058080407,0.5227735215349203,2.4724116701097842,8.181327289934387e-10,,,0,0,0,0,2729987.098184517
8241,0.03254674873966905,0.1301869949586762,0.5207479790215337,2.626044545681621,8.129232538021601e-10,,,0,0,0,0,2729987.098184517
8242,0.04036248800904032,0.16144995203616128,0.645799807483356,3.024809773163801,7.930740954231767e-10,,,0,0,0,0,2729987.098184517
8243,0.03652883417289093,0.1461153366915637,0.584461346076836,2.994820997953757,7.768602074046284e-10,,,0,0,0,0,2729987.098184517
8244,0.03899132517128952,0.15596530068515807,0.6238612019461929,3.074419004457272,7.718988286370041e-10,,,0,0,0,0,2729987.098184517
8245,0.0383680812440842,0.1534723249763368,0.613889299417781,3.3315574289300165,7.38417350369501e-10,,,0,0,0,0,2729987.098184517
8246,0.039579849153169616,0.15831939661267846,0.6332775856377829,3.44596102414469,7.369760496630069e-10,,,0,0,0,0,2729987.098184517
8247,0.040093050191832305,0.16037220076732922,0.6414888021879089,3.246877416406457,7.424360308595156e-10,,,0,0,0,0,2729987.098184517
8248,0.038576575820151206,0.15430630328060482,0.6172252124404146,3.4292518963538874,7.273499358239556e-10,,,0,0,0,0,2729987.098184517
8249,0.04292987418344385,0.1717194967337754,0.6868779860972698,3.0118531823578536,7.283206632953528e-10,,,0,0,0,0,2729987.098184517
8250,0.04201847158052093,0.16807388632208373,0.6722955445773103,2.8806181394460246,7.164246245288336e-10,,,0,0,0,0,2729987.098184517
8251,0.037858128830389595,0.15143251532155838,0.6057300604540979,2.486368876818746,7.168476731577598e-10,,,0,0,0,0,2729987.098184517
8252,0.03639705035414208,0.1455882014165683,0.5823528047378094,2.18528008555779,7.26814494186485e-10,,,0,0,0,0,2729987.098184517
8253,0.0344392014368244,0.1377568057472976,0.5510272221898627,2.0288361630515284,7.227386142595469e-10,,,0,0,0,0,2729987.098184517
8254,0.03906400792431371,0.15625603169725483,0.6250241251721039,1.7331165622978209,8.067591216083003e-10,,,0,0,0,0,2729987.098184517
8255,0.032893655543967684,0.13157462217587074,0.5262984872802275,1.4694351822858178,8.646938911226272e-10,,,0,0,0,0,2729987.098184517
8256,0.0328403663575563,0.1313614654302252,0.5254458608352405,1.2872678999464895,8.61988348321002e-10,,,0,0,0,0,2729987.098184517
8257,0.03215980679002795,0.1286392271601118,0.5145569079221683,1.134650441933689,8.428890934932564e-10,,,0,0,0,0,2729987.098184517
8258,0.025548352999355973,0.10219341199742389,0.4087736471720123,1.176206984857148,8.34593346427519e-10,,,0,0,0,0,2729987.098184517
8259,0.027700781303984,0.110803125215936,0.4432125002399447,1.240404246387166,8.080231390376904e-10,,,0,0,0,0,2729987.098184517
8260,0.025270230487032537,0.10108092194813015,0.4043236860181244,1.1343846108263491,9.058017667857518e-10,,,0,0,0,0,2729987.098184517
8261,0.027260230452549408,0.10904092181019763,0.4361636865921232,1.4186044101027209,8.780391464034477e-10,,,0,0,0,0,2729987.098184517
8262,0.031900535527867084,0.12760214211146834,0.5104085674245878,1.7722947076153825,8.893481001239612e-10,,,0,0,0,0,2729987.098184517
8263,0.02705778696370003,0.10823114785480012,0.4329245908532182,1.8984574859674423,8.552704957647566e-10,,,0,0,0,0,2729987.098184517
8264,0.028955182884557028,0.11582073153822811,0.4632829253556649,2.186539460831469,8.450234133555149e-10,,,0,0,0,0,2729987.098184517
8265,0.03055997204801148,0.12223988819204593,0.488959552187943,2.4662797167675024,8.14591578555503e-10,,,0,0,0,0,2729987.098184517
8266,0.037977019067807184,0.15190807627122874,0.6076323041491183,2.8852407404235048,8.204467970507137e-10,,,0,0,0,0,2729987.098184517
8267,0.042695901384884466,0.17078360553953786,0.683134421388279,3.1142130061005755,8.092402672620348e-10,,,0,0,0,0,2729987.098184517
8268,0.04192458568065742,0.16769834272262968,0.6707933701128816,3.28493600778973,7.993235098072109e-10,,,0,0,0,0,2729987.098184517
8269,0.04087914603710883,0.1635165841484353,0.6540663359082849,3.2469987707544763,7.80799242566689e-10,,,0,0,0,0,2729987.098184517
8270,0.03945205421441979,0.15780821685767915,0.6312328666971738,3.367274923934543,7.678282384507351e-10,,,0,0,0,0,2729987.098184517
8271,0.03763133333141582,0.15052533332566329,0.6021013321756131,3.1753189226723766,7.95880223598664e-10,,,0,0,0,0,2729987.098184517
8272,0.04742039617464106,0.18968158469856425,0.758726338181691,3.2928463656200853,7.704377604332293e-10,,,0,0,0,0,2729987.098184517
8273,0.03912027527925364,0.15648110111701455,0.6259244039361358,3.1021954192420385,7.389711201315822e-10,,,0,0,0,0,2729987.098184517
8274,0.039759229932638036,0.15903691973055215,0.6361476777554107,2.8059709655851077,7.721949527418835e-10,,,0,0,0,0,2729987.098184517
8275,0.0448987870082848,0.1795951480331392,0.7183805905897861,2.4681003589947395,8.449636756872446e-10,,,0,0,0,0,2729987.098184517
8276,0.03837871865682196,0.15351487462728783,0.6140594977671089,2.4110570277607595,8.2852577281616e-10,,,0,0,0,0,2729987.098184517
8277,0.03386181367265834,0.13544725469063337,0.541789018102994,1.7912923554602682,8.051017318726009e-10,,,0,0,0,0,2729987.098184517
8278,0.034644829988354976,0.1385793199534199,0.5543172781723822,1.55271471566983,8.872549739452648e-10,,,0,0,0,0,2729987.098184517
8279,0.0320374342248951,0.1281497368995804,0.5125989470463602,1.439707885998551,8.512188241862264e-10,,,0,0,0,0,2729987.098184517
8280,0.029963283861697,0.119853135446788,0.4794125407102908,1.3459809629632213,8.689849340121915e-10,,,0,0,0,0,2729987.098184517
8281,0.03361469987589265,0.1344587995035706,0.5378351972711836,1.1917401003666805,8.516501088035237e-10,,,0,0,0,0,2729987.098184517
8282,0.026517870423695855,0.10607148169478342,0.4242859259368474,0.9748228347196984,8.450990513424638e-10,,,0,0,0,0,2729987.098184517
8283,0.02958937012838996,0.11835748051355983,0.4734299212373137,1.100688958392406,8.365546619048799e-10,,,0,0,0,0,2729987.098184517
8284,0.028413056934599785,0.11365222773839914,0.4546089102891067,1.199585972341548,8.135382511843402e-10,,,0,0,0,0,2729987.098184517
8285,0.028474790635546806,0.11389916254218722,0.4555966489324904,1.3303274605888202,8.505107048182119e-10,,,0,0,0,0,2729987.098184517
8286,0.03457934629200728,0.13831738516802913,0.553269539959634,1.7041930916560677,8.312920351320425e-10,,,0,0,0,0,2729987.098184517
8287,0.03387663106219198,0.1355065242487679,0.5420260960306975,1.9238333723031766,8.384380733665114e-10,,,0,0,0,0,2729987.098184517
8288,0.03857887397995327,0.15431549591981308,0.6172619827851193,2.2122861961284905,8.379594771188727e-10,,,0,0,0,0,2729987.098184517
8289,0.03646434553746017,0.14585738214984068,0.5834295279062869,2.3992824173541702,8.176471685118197e-10,,,0,0,0,0,2729987.098184517
8290,0.031187084515813014,0.12474833806325206,0.4989933515197035,2.8956816770697094,8.020855741899179e-10,,,0,0,0,0,2729987.098184517
8291,0.03808732185199656,0.15234928740798623,0.6093971480886144,3.1052608527873757,8.735641822601798e-10,,,0,0,0,0,2729987.098184517
8292,0.03527007432839167,0.1410802973135667,0.5643211883133773,3.2602598508869147,8.760781035569722e-10,,,0,0,0,0,2729987.098184517
8293,0.03758864071742064,0.15035456286968257,0.6014182507984327,3.4568247210011656,8.525569022661316e-10,,,0,0,0,0,2729987.098184517
8294,0.04392298760922669,0.17569195043690675,0.7027678007098486,3.3740288045300217,8.665050485674496e-10,,,0,0,0,0,2729987.098184517
8295,0.043837774765879155,0.17535109906351662,0.7014043956600271,3.6192169709734094,8.357082569692025e-10,,,0,0,0,0,2729987.098184517
8296,0.042828628684920135,0.17131451473968054,0.6852580580632959,3.2260040489394695,8.357274791822357e-10,,,0,0,0,0,2729987.098184517
8297,0.04164144545808543,0.16656578183234172,0.6662631266107416,2.8804979446191603,8.181924387657439e-10,,,0,0,0,0,2729987.098184517
8298,0.03931962311951566,0.15727849247806264,0.629113969160411,2.7999515156831944,8.047690536044701e-10,,,0,0,0,0,2729987.098184517
8299,0.04294126145089477,0.17176504580357907,0.6870601826534319,2.3844322334592785,7.740861097373447e-10,,,0,0,0,0,2729987.098184517
8300,0.04482487962958783,0.17929951851835133,0.7171980733826263,2.337805822152082,7.566659976467041e-10,,,0,0,0,0,2729987.098184517
8301,0.04322012292128903,0.17288049168515612,0.6915219660606623,1.9661546437989141,7.389483689940917e-10,,,0,0,0,0,2729987.098184517
8302,0.03336941566184876,0.13347766264739505,0.5339106496637238,1.710285251869684,7.461980311068563e-10,,,0,0,0,0,2729987.098184517
8303,0.029713018698743057,0.11885207479497223,0.4754082973194234,1.5801844002454588,8.555855481342388e-10,,,0,0,0,0,2729987.098184517
8304,0.0368715617804956,0.1474862471219824,0.5899449876352796,1.2001927659337195,8.491456892470136e-10,,,0,0,0,0,2729987.098184517
8305,0.035509031141644706,0.14203612456657883,0.5681444968862425,1.2227229712602121,8.993113421443548e-10,,,0,0,0,0,2729987.098184517
8306,0.022929747132251304,0.09171898852900522,0.3668759534299213,1.2785954156191337,8.746596147501055e-10,,,0,0,0,0,2729987.098184517
8307,0.025168268145965414,0.10067307258386166,0.4026922883565341,1.2074573842082874,9.914837364980195e-10,,,0,0,0,0,2729987.098184517
