Time,electricity_production,heat_production,fuel_consumed,heat_to_elec,electrical_efficiency,thermal_efficiency,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,fuel_energy,invest_h2,invest_time,active_h2_blending,invest_eb,invest_time_eb,active_eb,heat_to_plant,elec_to_plant,useful_heat,useful_elec,purchased_electricity,heat_stored,heat_withdrawn,heat_over_production,electricity_over_production,ramp_rate,refrigeration_produced,heat_used_for_cooling,elec_used_for_cooling,co2_emissions,total_emissions_per_interval,carbon_credits,credits_purchased,credits_earned,credits_sold,exceeds_cap,credits_held,emissions_difference,credits_used_to_offset,below_cap,invest_ccs,invest_time_ccs,active_ccs,transport_cost,captured_co2,uncaptured_co2,ccs_energy_penalty,total_fuel_co2_active_ccs
155,1661.2035382261909,6644.814152904763,8859.752203873019,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6538.99782607205,1661.2035382261909,6644.814152904763,1661.2035382261909,38.095696822408854,0.0,0.0,0.0,0.0,5000,423.2653073308552,211.6326536654276,0.0,0,10676.802795697186,730.9547675868816,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,892.9876101936509,0.0,0.0
156,1788.4843594506244,7153.937437802498,9538.58325040333,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7071.762248671238,1693.7632925184214,7153.937437802498,1788.4843594506244,0.0,0.0,0.0,0.0,0.0,5000,423.4218234572406,164.35037826251883,94.72106693220292,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,831.5433300161332,0.0,0.0
157,1707.065396030911,6828.261584123644,9104.348778831525,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6777.2486932977645,1526.741091109716,6828.261584123644,1707.065396030911,0.0,0.0,0.0,0.0,0.0,5000,384.3758682247141,102.02578165175959,180.32430492119494,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,814.173951153261,0.0,0.0
158,1952.8304834491307,7811.321933796523,10415.095911728697,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7769.020061149644,1697.2876321259037,7811.321933796523,1952.8304834491307,0.0,0.0,0.0,0.0,0.0,5000,424.7503419107406,84.6037452937568,255.54285132322698,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,866.6038364691475,0.0,0.0
159,1752.8302564454173,7011.321025781669,9348.428034375558,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6963.052216786662,1557.8509475250744,7011.321025781669,1752.8302564454173,0.0,0.0,0.0,0.0,0.0,5000,388.05454490036834,96.53761799001278,194.9793089203428,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,823.9371213750223,0.0,0.0
160,1894.198881700738,7576.795526802952,10102.394035737268,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7521.275954532432,1693.501371178015,7576.795526802952,1894.198881700738,0.0,0.0,0.0,0.0,0.0,5000,422.7757996048034,111.03914454104029,200.69751052272284,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,854.0957614294907,0.0,0.0
161,1727.6930534737248,6910.772213894899,9214.362951859866,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6828.732253617835,1644.951266784747,6910.772213894899,1727.6930534737248,0.0,0.0,0.0,0.0,0.0,5000,410.9016277972317,164.079920554127,82.74178668897773,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,818.5745180743946,0.0,0.0
162,1190.4105435909476,4761.64217436379,6348.856232485054,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,4677.108651318065,1190.4105435909476,4761.64217436379,1190.4105435909476,161.3040703237741,0.0,0.0,0.0,0.0,5000,338.1340921828983,169.06704609144916,0.0,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,703.9542492994021,0.0,0.0
163,1519.1503267181668,6076.601306872667,8102.135075830222,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5972.126771844688,1519.1503267181668,6076.601306872667,1519.1503267181668,155.6137693334431,0.0,0.0,0.0,0.0,5000,417.89814011191584,208.94907005595792,0.0,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,774.0854030332089,0.0,0.0
164,1434.727564495704,5738.910257982816,7651.880343977088,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5636.85075042949,1434.727564495704,5738.910257982816,1434.727564495704,204.03927858458678,0.0,0.0,0.0,0.0,5000,408.2380302133036,204.1190151066518,0.0,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,756.0752137590835,0.0,0.0
165,1480.3155915731063,5921.262366292425,7895.016488389901,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5815.187634277507,1480.3155915731063,5921.262366292425,1480.3155915731063,220.16440815325564,0.0,0.0,0.0,0.0,5000,424.2989280596751,212.14946402983756,0.0,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,765.8006595355961,0.0,0.0
166,1499.7299827005208,5998.919930802083,7998.559907736111,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5895.655986358848,1499.7299827005208,5998.919930802083,1499.7299827005208,149.06764745639816,0.0,0.0,0.0,0.0,5000,413.0557777729417,206.52788888647086,0.0,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,769.9423963094445,0.0,0.0
167,1658.6120103812914,6634.4480415251655,8845.930722033554,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6528.656255984758,1658.6120103812914,6634.4480415251655,1658.6120103812914,32.36138905698681,0.0,0.0,0.0,0.0,5000,423.1671421616315,211.58357108081574,0.0,0,9625.67602893792,533.7016582409105,0,0.0,0.0,0,8.835922926664352e-08,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,803.8372288813422,0.0,0.0
168,1788.3594345904569,7153.4377383618275,9537.916984482437,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7071.06150081987,1694.4996967242198,7153.4377383618275,1788.3594345904569,0.0,0.0,0.0,0.0,0.0,5000,423.3646880340665,164.75247508391467,93.85973786623714,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,736.1375095344731,0.0,0.0
169,1706.7528529381568,6827.011411752627,9102.681882336836,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6773.86356826441,1534.0063919253755,6827.011411752627,1706.7528529381568,0.0,0.0,0.0,0.0,0.0,5000,385.3378349656525,106.29568697643556,172.7464610127814,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,723.0804564701051,0.0,0.0
170,1951.1360390751631,7804.5441563006525,10406.058875067536,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7761.958987566167,1696.320307123928,7804.5441563006525,1951.1360390751631,0.0,0.0,0.0,0.0,0.0,5000,425.15640688918006,85.17033746897242,254.81573195123522,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,762.1817662520257,0.0,0.0
171,1712.0106874978019,6848.0427499912075,9130.723666654943,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6796.44470203832,1533.3666287596984,6848.0427499912075,1712.0106874978019,0.0,0.0,0.0,0.0,0.0,5000,385.0362505496506,103.19609590577356,178.6440587381035,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,723.9217099996483,0.0,0.0
172,1893.1430787614477,7572.572315045791,10096.76308672772,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7514.880652386045,1701.5573742809252,7572.572315045791,1893.1430787614477,0.0,0.0,0.0,0.0,0.0,5000,422.35235511950543,115.38332531949143,191.58570448052257,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,752.9028926018316,0.0,0.0
173,1730.0560681192067,6920.224272476827,9226.965696635769,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6839.521794967031,1642.1138274497405,6920.224272476827,1730.0560681192067,0.0,0.0,0.0,0.0,0.0,5000,410.7521507086474,161.40495501959066,87.94224066946609,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,726.8089708990731,0.0,0.0
174,1293.7939310760974,5175.175724304389,6900.234299072519,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5086.462402408198,1293.7939310760974,5175.175724304389,1293.7939310760974,136.36647977193502,0.0,0.0,0.0,0.0,5000,354.8532875847652,177.4266437923826,0.0,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,657.0070289721756,0.0,0.0
175,1545.1236039358914,6180.494415743566,8240.659220991422,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6074.635939649765,1545.1236039358914,6180.494415743566,1545.1236039358914,154.31574214286047,0.0,0.0,0.0,0.0,5000,423.4339043752034,211.7169521876017,0.0,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,697.2197766297426,0.0,0.0
176,1433.303575903087,5733.214303612348,7644.285738149797,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5631.42012226439,1433.303575903087,5733.214303612348,1433.303575903087,212.90773640150974,0.0,0.0,0.0,0.0,5000,407.1767253918336,203.5883626959168,0.0,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,679.3285721444939,0.0,0.0
177,1481.343131383306,5925.372525533224,7900.496700710965,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5819.573884694319,1481.343131383306,5925.372525533224,1481.343131383306,217.98859804017684,0.0,0.0,0.0,0.0,5000,423.19456335562086,211.59728167781043,0.0,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,687.014901021329,0.0,0.0
178,1498.0806289445447,5992.322515778179,7989.763354370905,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5890.247814291113,1498.0806289445447,5992.322515778179,1498.0806289445447,143.75285452610933,0.0,0.0,0.0,0.0,5000,408.2988059482617,204.14940297413085,0.0,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,689.6929006311273,0.0,0.0
179,1595.527945017814,6382.111780071256,8509.482373428342,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6278.399839890562,1595.527945017814,6382.111780071256,1595.527945017814,55.20260731030453,0.0,0.0,0.0,0.0,5000,414.8477607227759,207.42388036138794,0.0,0,8583.539210541212,274.6308405573727,0,0.0,0.0,0,8.89413058757782e-08,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,705.2844712028502,0.0,0.0
180,1788.562994321778,7154.251977287112,9539.002636382816,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7070.212113777461,1700.485804770974,7154.251977287112,1788.562994321778,0.0,0.0,0.0,0.0,0.0,5000,424.2366435894068,168.07972701930143,88.07718955080396,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,640.7800527276563,0.0,0.0
181,1770.0075671417576,7080.03026856703,9440.040358089374,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7026.354409210123,1589.5273120423526,7080.03026856703,1770.0075671417576,0.0,0.0,0.0,0.0,0.0,5000,395.1836925270378,107.35171871381637,180.48025509940507,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,638.8008071617875,0.0,0.0
182,1949.174865995969,7796.699463983876,10395.599285311835,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7755.961247974608,1689.7249671879183,7796.699463983876,1949.174865995969,0.0,0.0,0.0,0.0,0.0,5000,422.4027628451235,81.47643201853637,259.44989880805076,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,657.9119857062364,0.0,0.0
183,1732.772155389185,6931.08862155674,9241.451495408986,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6882.160031701673,1539.2202987447097,6931.08862155674,1732.772155389185,0.0,0.0,0.0,0.0,0.0,5000,389.26621606474015,97.8571797101325,193.55185664447515,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,634.8290299081798,0.0,0.0
184,1888.5721939741345,7554.288775896538,10072.385034528717,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7497.595018416584,1692.8534826128666,7554.288775896538,1888.5721939741345,0.0,0.0,0.0,0.0,0.0,5000,422.4937412810833,113.38751495990773,195.71871136126785,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,651.4477006905746,0.0,0.0
185,1727.5770631518353,6910.308252607341,9213.744336809788,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6829.21155483413,1641.8007513988782,6910.308252607341,1727.5770631518353,0.0,0.0,0.0,0.0,0.0,5000,410.16310284580464,162.19339554642374,85.77631175295713,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,634.2748867361958,0.0,0.0
186,1290.2820333651334,5161.128133460534,6881.504177947379,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5071.944747022034,1290.2820333651334,5161.128133460534,1290.2820333651334,135.70476877256715,0.0,0.0,0.0,0.0,5000,356.7335457540005,178.36677287700024,0.0,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,587.6300835589476,0.0,0.0
187,1544.0179549328786,6176.071819731515,8234.762426308685,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6069.924479509824,1544.0179549328786,6176.071819731515,1544.0179549328786,157.12061501920425,0.0,0.0,0.0,0.0,5000,424.5893608867614,212.2946804433807,0.0,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,614.6952485261737,0.0,0.0
188,1430.987749554243,5723.950998216972,7631.934664289296,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5621.599389960995,1430.987749554243,5723.950998216972,1430.987749554243,213.3697842703839,0.0,0.0,0.0,0.0,5000,409.4064330239089,204.70321651195445,0.0,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,602.638693285786,0.0,0.0
189,1484.2926465094336,5937.170586037734,7916.227448050312,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5831.507441618455,1484.2926465094336,5937.170586037734,1484.2926465094336,216.08325501636773,0.0,0.0,0.0,0.0,5000,422.6525776771159,211.32628883855796,0.0,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,608.3245489610063,0.0,0.0
190,1413.5269032263675,5654.10761290547,7538.810150540627,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5556.168606482938,1413.5269032263675,5654.10761290547,1413.5269032263675,161.3617374487285,0.0,0.0,0.0,0.0,5000,391.7560256901273,195.87801284506364,0.0,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,600.7762030108125,0.0,0.0
191,1664.6736526060524,6658.69461042421,8878.259480565614,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6552.508616338176,1664.6736526060524,6658.69461042421,1664.6736526060524,31.136777457837752,0.0,0.0,0.0,0.0,5000,424.7439763441349,212.37198817206746,0.0,0,7542.364020323972,0.0,0,48.55691462921823,0.0,0,48.55691471860155,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,627.5651896113122,0.0,0.0
192,1787.4243908266485,7149.697563306594,9532.930084408792,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7066.482150601836,1696.5703600008535,7149.697563306594,1787.4243908266485,0.0,0.0,0.0,0.0,0.0,5000,423.7156816448278,166.43082540951642,90.85403082579496,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.6586016881758,0.0,0.0
193,1708.766959666693,6835.067838666772,9113.42378488903,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6784.263141455294,1531.1666093804758,6835.067838666772,1708.766959666693,0.0,0.0,0.0,0.0,0.0,5000,380.81913913212907,101.60939442295587,177.60035028621732,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,632.2684756977806,0.0,0.0
194,1871.242936551342,7484.971746205368,9979.962328273823,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7438.588985518527,1646.6247307574126,7484.971746205368,1871.242936551342,0.0,0.0,0.0,0.0,0.0,5000,410.1492485412931,92.7655213736819,224.6182057939293,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,649.5992465654765,0.0,0.0
195,1889.8270828999177,7559.308331599671,10079.077775466229,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7518.525496802096,1641.185997982612,7559.308331599671,1889.8270828999177,0.0,0.0,0.0,0.0,0.0,5000,411.7724241076015,81.56566959514792,248.64108491730568,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.5815555093245,0.0,0.0
196,1892.9334319580964,7571.733727832386,10095.644970443182,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7514.662134018852,1697.2489886203791,7571.733727832386,1892.9334319580964,0.0,0.0,0.0,0.0,0.0,5000,423.9708185918514,114.1431876270671,195.6844433377172,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.9128994088629,0.0,0.0
197,1728.5363867592234,6914.145547036894,9218.860729382524,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6834.236332935986,1636.4800957984164,6914.145547036894,1728.5363867592234,0.0,0.0,0.0,0.0,0.0,5000,411.6931473644416,159.81842820181723,92.05629096080713,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.3772145876504,0.0,0.0
198,1291.4894918293094,5165.9579673172375,6887.943956422983,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5076.850901647779,1291.4894918293094,5165.9579673172375,1291.4894918293094,136.61218518251758,0.0,0.0,0.0,0.0,5000,356.42826267783414,178.21413133891707,0.0,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,587.7588791284596,0.0,0.0
199,1543.5754119102955,6174.301647641182,8232.40219685491,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6068.108276380915,1543.5754119102955,6174.301647641182,1543.5754119102955,152.82151133047137,0.0,0.0,0.0,0.0,5000,424.7734850410676,212.3867425205338,0.0,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,614.6480439370982,0.0,0.0
200,1436.95194305469,5747.80777221876,7663.74369629168,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5645.429645259401,1436.95194305469,5747.80777221876,1436.95194305469,200.6131063894877,0.0,0.0,0.0,0.0,5000,409.5125078374384,204.7562539187192,0.0,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,603.2748739258336,0.0,0.0
201,1485.8680361548656,5943.472144619463,7924.629526159283,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5837.134564478423,1485.8680361548656,5943.472144619463,1485.8680361548656,211.89443799076025,0.0,0.0,0.0,0.0,5000,425.3503205641567,212.67516028207834,0.0,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,608.4925905231858,0.0,0.0
202,1494.5968322737458,5978.387329094983,7971.183105459978,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5875.43104689816,1494.5968322737458,5978.387329094983,1494.5968322737458,149.6593492674258,0.0,0.0,0.0,0.0,5000,411.8251287872905,205.91256439364525,0.0,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,609.4236621091995,0.0,0.0
203,1608.8242132280823,6435.296852912329,8580.395803883106,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6332.164919732305,1608.8242132280823,6435.296852912329,1608.8242132280823,48.670960890862034,0.0,0.0,0.0,0.0,5000,412.5277327200973,206.26386636004864,0.0,0,7547.616631541113,614.8785417255085,0,0.0,0.0,0,48.556914719183624,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,621.6079160776621,0.0,0.0
204,1788.186398905937,7152.745595623748,9536.99412749833,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7070.810556066975,1693.0593050316083,7152.745595623748,1788.186398905937,0.0,0.0,0.0,0.0,0.0,5000,422.8672521014223,163.8700791135468,95.12709387432872,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,640.7398825499666,0.0,0.0
205,1707.354753942633,6829.419015770532,9105.892021027375,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6777.100630083244,1533.1216787448138,6829.419015770532,1707.354753942633,0.0,0.0,0.0,0.0,0.0,5000,383.50661794696725,104.6367713745741,174.23307519781906,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,632.1178404205475,0.0,0.0
206,1951.8393763061863,7807.357505224745,10409.810006966327,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7765.776288455646,1693.7335019085633,7807.357505224745,1951.8393763061863,0.0,0.0,0.0,0.0,0.0,5000,424.43074147402297,83.16243353819993,258.1058743976231,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,658.1962001393262,0.0,0.0
207,1889.433673014802,7557.734692059208,10076.979589412278,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7515.876320245329,1643.4463785119583,7557.734692059208,1889.433673014802,0.0,0.0,0.0,0.0,0.0,5000,413.4207817583588,83.71674362775755,245.98729450284372,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,651.5395917882453,0.0,0.0
208,1763.7699336654598,7055.079734661839,9406.77297954912,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6994.339473185749,1605.6889577866034,7055.079734661839,1763.7699336654598,0.0,0.0,0.0,0.0,0.0,5000,401.04202178321816,121.48052295218088,158.0809758788564,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,638.1354595909825,0.0,0.0
209,1727.9616799082573,6911.846719633029,9215.795626177372,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6830.504067620841,1641.5230677121615,6911.846719633029,1727.9616799082573,0.0,0.0,0.0,0.0,0.0,5000,411.8092202448482,162.68530402437617,86.43861219609586,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,634.3159125235475,0.0,0.0
